Product,Brewer_Value,Brand_Value,Package_Value,Segment_Value,AB_Segment_Value,AB_Subsegment_Value,AB_Megasegment_Value,Date,Display_Count,Display_Share,Distribution,Feature_Count,Feature_Share,Price_per_Unit,Price_per_Volume,Unit_Sales,Volume_Sales,Volume_Share_of_Category, Average_of_Max_TemperatureC , Average_of_Mean_TemperatureC , Average_of_Min_TemperatureC ,Average_of_Dew_PointC , Average_of_MeanDew_PointC , Average_of_Min_DewpointC , Average_of_Max_Humidity , Average_of_Mean_Humidity , Average_of_Min_Humidity , Average_of_Max_Sea_Level_PressurehPa , Average_of_Mean_Sea_Level_PressurehPa , Average_of_Min_Sea_Level_PressurehPa ,Average_of_Max_VisibilityKm , Average_of_ Mean_VisibilityKm , Average_of_Min_VisibilitykM ,Average_of_Max_Wind_SpeedKmh ,Average_of_Mean_Wind_SpeedKmh ,Average_of_Max_Gust_SpeedKmh,Average_of_Precipitationmm ,Average_of _CloudCover ,Average_of _WindDirDegrees ,State_GDP,Alcohol_Retail_Trade_employees ,State_Personal_income,Resident_Population_in_city,Per_Capita_Personal_Income_in_city,Occupancy,Labor_Force_in_city,Employment_in_city,Unemployment_in_city,Unemp_Rate_in_city,Consumer_Price_Index_MaltBeverages,Consumer_Price_Index_Wine,Producer_Price_Index_by_Industry
BRAND261 3-PACK 25 OZ CAN,ABI,BRAND261,3-PACK 25 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,02-01-2015,0,,0.959174453,,,6.374029352,24.47783929,42596,11091.98341,1.051076545,23.85714286,17.85714286,11.42857143,12.71428571,10.71428571,6.428571429,93.42857143,65.42857143,37,1020,1018.428571,1016.714286,13.14285714,8.142857143,3.285714286,12,1.428571429,18.28571429,0.072857143,2.428571429,206,2438787,15.4,2011012469,10170.292,,0.801,5032000,4655300,376700,0.075,1.287,12.37,102.8
BRAND261 6-PACK 11.2-13 OZ GLASS,ABI,BRAND261,6-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,02-01-2015,0,,0.982755604,,,7.377312126,29.5092485,9309,2327.328564,0.220537696,23.85714286,17.85714286,11.42857143,12.71428571,10.71428571,6.428571429,93.42857143,65.42857143,37,1020,1018.428571,1016.714286,13.14285714,8.142857143,3.285714286,12,1.428571429,18.28571429,0.072857143,2.428571429,206,2438787,15.4,2011012469,10170.292,,0.801,5032000,4655300,376700,0.075,1.287,12.37,102.8
BRAND261 8-PACK 16 OZ AMBTL,ABI,BRAND261,8-PACK 16 OZ AMBTL,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,02-01-2015,0,,0.92281237,,,10.30836485,23.19614053,5248,2332.130072,0.220992687,23.85714286,17.85714286,11.42857143,12.71428571,10.71428571,6.428571429,93.42857143,65.42857143,37,1020,1018.428571,1016.714286,13.14285714,8.142857143,3.285714286,12,1.428571429,18.28571429,0.072857143,2.428571429,206,2438787,15.4,2011012469,10170.292,,0.801,5032000,4655300,376700,0.075,1.287,12.37,102.8
BRAND272 12-PACK 8 OZ CAN,ABI,BRAND272,12-PACK 8 OZ CAN,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,02-01-2015,0,,0.615463044,,,12.01174556,36.03884056,2175,725.0473805,0.068705503,23.85714286,17.85714286,11.42857143,12.71428571,10.71428571,6.428571429,93.42857143,65.42857143,37,1020,1018.428571,1016.714286,13.14285714,8.142857143,3.285714286,12,1.428571429,18.28571429,0.072857143,2.428571429,206,2438787,15.4,2011012469,10170.292,,0.801,5032000,4655300,376700,0.075,1.287,12.37,102.8
BRAND272 3-PACK 25 OZ CAN,ABI,BRAND272,3-PACK 25 OZ CAN,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,02-01-2015,0,,0,,,0,0,,0,0,23.85714286,17.85714286,11.42857143,12.71428571,10.71428571,6.428571429,93.42857143,65.42857143,37,1020,1018.428571,1016.714286,13.14285714,8.142857143,3.285714286,12,1.428571429,18.28571429,0.072857143,2.428571429,206,2438787,15.4,2011012469,10170.292,,0.801,5032000,4655300,376700,0.075,1.287,12.37,102.8
BRAND272 SINGLES 25 OZ CAN,ABI,BRAND272,SINGLES 25 OZ CAN,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,02-01-2015,0,,0.93053645,,,3.644708035,41.9897239,23368,2028.373037,0.192208665,23.85714286,17.85714286,11.42857143,12.71428571,10.71428571,6.428571429,93.42857143,65.42857143,37,1020,1018.428571,1016.714286,13.14285714,8.142857143,3.285714286,12,1.428571429,18.28571429,0.072857143,2.428571429,206,2438787,15.4,2011012469,10170.292,,0.801,5032000,4655300,376700,0.075,1.287,12.37,102.8
BRAND275 12-PACK 11.2-13 OZ GLASS,ABI,BRAND275,12-PACK 11.2-13 OZ GLASS,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,02-01-2015,0,,0.8854344,,,12.8835993,25.7671986,4128,2064.011385,0.195585755,23.85714286,17.85714286,11.42857143,12.71428571,10.71428571,6.428571429,93.42857143,65.42857143,37,1020,1018.428571,1016.714286,13.14285714,8.142857143,3.285714286,12,1.428571429,18.28571429,0.072857143,2.428571429,206,2438787,15.4,2011012469,10170.292,,0.801,5032000,4655300,376700,0.075,1.287,12.37,102.8
BRAND275 12-PACK 12 OZ CAN,ABI,BRAND275,12-PACK 12 OZ CAN,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,02-01-2015,0,,0.543888901,,,13.03119318,26.06238636,1844,922.0369177,0.087372235,23.85714286,17.85714286,11.42857143,12.71428571,10.71428571,6.428571429,93.42857143,65.42857143,37,1020,1018.428571,1016.714286,13.14285714,8.142857143,3.285714286,12,1.428571429,18.28571429,0.072857143,2.428571429,206,2438787,15.4,2011012469,10170.292,,0.801,5032000,4655300,376700,0.075,1.287,12.37,102.8
BRAND275 6-PACK 11.2-13 OZ GLASS,ABI,BRAND275,6-PACK 11.2-13 OZ GLASS,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,02-01-2015,0,,0.75197782,,,8.151195261,32.60478104,3931,982.7594577,0.093126304,23.85714286,17.85714286,11.42857143,12.71428571,10.71428571,6.428571429,93.42857143,65.42857143,37,1020,1018.428571,1016.714286,13.14285714,8.142857143,3.285714286,12,1.428571429,18.28571429,0.072857143,2.428571429,206,2438787,15.4,2011012469,10170.292,,0.801,5032000,4655300,376700,0.075,1.287,12.37,102.8
BRAND200 12-PACK 8 OZ CAN,ABI,BRAND200,12-PACK 8 OZ CAN,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,02-01-2015,0,,0.778506435,,,12.40229457,37.21060476,2630,876.580458,0.08306478,23.85714286,17.85714286,11.42857143,12.71428571,10.71428571,6.428571429,93.42857143,65.42857143,37,1020,1018.428571,1016.714286,13.14285714,8.142857143,3.285714286,12,1.428571429,18.28571429,0.072857143,2.428571429,206,2438787,15.4,2011012469,10170.292,,0.801,5032000,4655300,376700,0.075,1.287,12.37,102.8
BRAND200 SINGLES 25 OZ CAN,ABI,BRAND200,SINGLES 25 OZ CAN,FMB/PAB,HE NEAR BEER,FMB,ABOVE CORE,02-01-2015,0,,0.649211253,,,3.8432437,44.27700115,4948,429.5209404,0.040701412,23.85714286,17.85714286,11.42857143,12.71428571,10.71428571,6.428571429,93.42857143,65.42857143,37,1020,1018.428571,1016.714286,13.14285714,8.142857143,3.285714286,12,1.428571429,18.28571429,0.072857143,2.428571429,206,2438787,15.4,2011012469,10170.292,,0.801,5032000,4655300,376700,0.075,1.287,12.37,102.8
BRAND280 SINGLES 25 OZ CAN,ABI,BRAND280,SINGLES 25 OZ CAN,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,02-01-2015,0,,0.870762451,,,3.610258885,41.59284429,11178,970.2782118,0.091943581,23.85714286,17.85714286,11.42857143,12.71428571,10.71428571,6.428571429,93.42857143,65.42857143,37,1020,1018.428571,1016.714286,13.14285714,8.142857143,3.285714286,12,1.428571429,18.28571429,0.072857143,2.428571429,206,2438787,15.4,2011012469,10170.292,,0.801,5032000,4655300,376700,0.075,1.287,12.37,102.8
BRAND266 SINGLES 25 OZ CAN,ABI,BRAND266,SINGLES 25 OZ CAN,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,02-01-2015,0,,0.777236019,,,2.961484158,34.11848108,22411,1945.253301,0.184332237,23.85714286,17.85714286,11.42857143,12.71428571,10.71428571,6.428571429,93.42857143,65.42857143,37,1020,1018.428571,1016.714286,13.14285714,8.142857143,3.285714286,12,1.428571429,18.28571429,0.072857143,2.428571429,206,2438787,15.4,2011012469,10170.292,,0.801,5032000,4655300,376700,0.075,1.287,12.37,102.8
BRAND266 SINGLES 40 OZ WDBTL,ABI,BRAND266,SINGLES 40 OZ WDBTL,PREMIUM,CORE,PREMIUM REGULAR,CORE & VALUE,02-01-2015,0,,0.32340239,,,4.244503022,30.55797712,2433,338.003852,0.032029251,23.85714286,17.85714286,11.42857143,12.71428571,10.71428571,6.428571429,93.42857143,65.42857143,37,1020,1018.428571,1016.714286,13.14285714,8.142857143,3.285714286,12,1.428571429,18.28571429,0.072857143,2.428571429,206,2438787,15.4,2011012469,10170.292,,0.801,5032000,4655300,376700,0.075,1.287,12.37,102.8
BRAND312 30-PACK 12 OZ CAN,ABI,BRAND312,30-PACK 12 OZ CAN,VALUE,VALUE,VALUE REGULAR,CORE & VALUE,02-01-2015,0,,0.273413978,,,18.36883008,14.69506407,627,783.6440659,0.074258126,23.85714286,17.85714286,11.42857143,12.71428571,10.71428571,6.428571429,93.42857143,65.42857143,37,1020,1018.428571,1016.714286,13.14285714,8.142857143,3.285714286,12,1.428571429,18.28571429,0.072857143,2.428571429,206,2438787,15.4,2011012469,10170.292,,0.801,5032000,4655300,376700,0.075,1.287,12.37,102.8
BRAND130 6-PACK 11.2-13 OZ GLASS,ABI,BRAND130,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,IMPORT,ABOVE CORE,03-01-2015,0,,0.419949887,,,10.07123828,43.16861672,2059,480.4206072,0.065471592,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND1 6-PACK 11.2-13 OZ GLASS,COMPETITOR97,BRAND1,6-PACK 11.2-13 OZ GLASS,ASSORTED SEGMENT,HE BEER,CRAFT,ABOVE CORE,03-01-2015,0,,0.065522776,,,10.93104803,43.72419214,3203,800.6813325,0.109116638,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND8 6-PACK 11.2-13 OZ GLASS,COMPETITOR135,BRAND8,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,ULTRA HIGH END,ABOVE CORE,03-01-2015,0,,0.010822945,,,16.36860465,65.4744186,150,37.5865691,0.005122288,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND19 6-PACK 11.2-13 OZ GLASS,COMPETITOR135,BRAND19,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,ULTRA HIGH END,ABOVE CORE,03-01-2015,0,,0.291232952,,,15.33476876,61.33907504,1507,376.726905,0.051340242,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND19 6-PACK 12 OZ CAN,COMPETITOR135,BRAND19,6-PACK 12 OZ CAN,CRAFT/IMPORT,HE BEER,ULTRA HIGH END,ABOVE CORE,03-01-2015,0,,0.1848716,,,15.92369303,63.6947721,1082,270.4843177,0.036861531,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND26 12-PACK 11.2-13 OZ GLASS,COMPETITOR135,BRAND26,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,ULTRA HIGH END,ABOVE CORE,03-01-2015,0,,0.154723202,,,22.23821429,44.47642857,489,244.7497523,0.033354431,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND176 12-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND176,12-PACK 11.2-13 OZ GLASS,PREMIUM PLUS,CORE,PREMIUM PLUS,CORE & VALUE,03-01-2015,0,,0.342668074,,,13.26204014,26.52408027,1002,500.9460344,0.068268792,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND140 12-PACK 11.2-13 OZ GLASS,ABI,BRAND140,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,03-01-2015,59,0.240535684,0.705036656,28,0.074550864,13.02036945,26.04073891,4576,2287.767159,0.311776298,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND140 24-PACK 11.2-13 OZ GLASS,ABI,BRAND140,24-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,03-01-2015,0,,0.024936657,,,19.82231224,19.82231224,218,218.0108723,0.029710464,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND140 6-PACK 11.2-13 OZ GLASS,ABI,BRAND140,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,03-01-2015,0,,0.343863092,,,8.482989461,33.93195784,2157,539.2204228,0.073484815,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND144 12-PACK 11.2-13 OZ GLASS,ABI,BRAND144,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,03-01-2015,0,,0.31760488,,,12.25414504,24.50829009,1078,538.880125,0.07343844,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND4 12-PACK 11.2-13 OZ GLASS,COMPETITOR3,BRAND4,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,03-01-2015,0,,0.691718334,,,15.05583744,30.11167488,2182,1090.803141,0.148654361,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND18 6-PACK 11.2-13 OZ GLASS,ABI,BRAND18,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE NEAR BEER,HARD SODA,ABOVE CORE,03-01-2015,0,,0,,,0,0,,0,0,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND145 12-PACK 11.2-13 OZ GLASS,ABI,BRAND145,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,IMPORT,ABOVE CORE,03-01-2015,0,,0.461413115,,,17.059505,36.55347118,1433,668.982306,0.09116873,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND2 12-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND2,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,03-01-2015,416,1.686898195,0.968655454,406,1.080241629,16.64638262,33.29276524,6742,3371.144949,0.459418734,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND2 12-PACK 12 OZ CAN,COMPETITOR1,BRAND2,12-PACK 12 OZ CAN,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,03-01-2015,0,,0.197445712,,,17.43089457,34.86178914,547,273.5952588,0.037285489,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND2 24-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND2,24-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,03-01-2015,0,,0.23594281,,,26.95042614,26.95042614,532,531.5120373,0.072434319,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND2 6-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND2,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,03-01-2015,117,0.474408383,0.838462203,,0,9.838407064,39.35362826,8907,2226.682554,0.303451704,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND12 12-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND12,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,03-01-2015,0,,0.722645005,,,16.66582626,33.33165253,2297,1148.478279,0.156514314,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND14 6-PACK 11.2-13 OZ GLASS,COMPETITOR1,BRAND14,6-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,HE BEER,CRAFT,ABOVE CORE,03-01-2015,0,,0,,,0,0,,0,0,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND146 4-PACK 16 OZ CAN,ABI,BRAND146,4-PACK 16 OZ CAN,CRAFT/IMPORT,HE BEER,IMPORT,ABOVE CORE,03-01-2015,0,,0.527538905,,,8.603303894,38.7187394,3136,696.8614437,0.094968092,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND6 12-PACK 11.2-13 OZ GLASS,COMPETITOR3,BRAND6,12-PACK 11.2-13 OZ GLASS,CRAFT/IMPORT,CORE,CORE IMPORT,CORE & VALUE,03-01-2015,0,,0.519443131,,,14.12667913,28.25335826,2801,1400.46417,0.190854883,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND317 SINGLES 25 OZ CAN,ABI,BRAND317,SINGLES 25 OZ CAN,VALUE,VALUE,VALUE REGULAR,CORE & VALUE,03-01-2015,0,,0.229304587,,,2.324206104,26.77656802,10946,950.142615,0.129485182,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND317 SINGLES 32 OZ BTL,ABI,BRAND317,SINGLES 32 OZ BTL,VALUE,VALUE,VALUE REGULAR,CORE & VALUE,03-01-2015,0,,0.893893439,,,3.173282682,28.56240038,18190,2020.859302,0.275402167,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND261 12-PACK 11.2-13 OZ GLASS,ABI,BRAND261,12-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,03-01-2015,0,,0.95779474,,,11.53603525,23.0720705,7321,3660.660356,0.498873817,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND261 12-PACK 12 OZ CAN,ABI,BRAND261,12-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,03-01-2015,0,,0.987926547,,,11.45902853,22.91805706,17335,8667.697008,1.181231436,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND261 12-PACK 16 OZ AMBTL,ABI,BRAND261,12-PACK 16 OZ AMBTL,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,03-01-2015,0,,0,,,0,0,,0,0,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND261 12-PACK 8 OZ CAN,ABI,BRAND261,12-PACK 8 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,03-01-2015,0,,0.379200568,,,7.751077734,23.25555876,2307,769.0334577,0.104803674,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND261 18-PACK 11.2-13 OZ GLASS,ABI,BRAND261,18-PACK 11.2-13 OZ GLASS,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,03-01-2015,70,0.28512408,0.081292321,112,0.298583971,13.89149071,18.52198762,929,696.4046341,0.094905838,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
BRAND261 18-PACK 12 OZ CAN,ABI,BRAND261,18-PACK 12 OZ CAN,PREMIUM,CORE,PREMIUM LIGHT,CORE & VALUE,03-01-2015,320,1.297249608,0.58663287,717,1.907420658,14.53638448,19.38184597,13505,10128.38013,1.380292942,22.71428571,16.42857143,9.857142857,7.285714286,3.714285714,-0.428571429,73.14285714,50.85714286,28.14285714,1018.142857,1016,1014.285714,16,15,12,15.14285714,2.857142857,24.14285714,3.155714286,1.714285714,159.7142857,2438787,15.3,2011012469,10170.292,,0.825,5029500,4659600,369900,0.074,1.318,12.37,101.5
